    feature,importance
postal_code_730727,9.90953626114252e-10
postal_code_542163,9.906357829264056e-10
postal_code_821102,9.881086442058579e-10
postal_code_820178,9.782405271418176e-10
block_397,9.778106511619356e-10
postal_code_751117,9.76359565451958e-10
block_987D,9.730302005103692e-10
postal_code_120328,9.72597377446773e-10
postal_code_730609,9.72588888206917e-10
postal_code_730895,9.68572481366722e-10
postal_code_680422,9.683801668007703e-10
block_670C,9.669710863730501e-10
postal_code_680682,9.65819379140064e-10
postal_code_764462,9.6542189078973e-10
postal_code_670461,9.648285910360778e-10
postal_code_731893,9.646863022952707e-10
postal_code_760207,9.636187381101802e-10
postal_code_500001,9.629189610526377e-10
postal_code_190468,9.61034734979946e-10
postal_code_540149,9.608159371977996e-10
postal_code_610346,9.60727385528182e-10
postal_code_460514,9.574218936540947e-10
postal_code_640646,9.565987781940142e-10
postal_code_822602,9.556780301943164e-10
remaining_lease_41 years 10 months,9.553790429017743e-10
postal_code_764432,9.537502770951763e-10
postal_code_550106,9.536987639253082e-10
postal_code_672442,9.514729134796717e-10
postal_code_650218,9.495705370195497e-10
postal_code_670454,9.486505553080087e-10
postal_code_650358,9.48608389777198e-10
postal_code_530969,9.481702533237566e-10
remaining_lease_43 years 01 month,9.471454086104462e-10
postal_code_530155,9.467629645402803e-10
block_200B,9.457056740241528e-10
postal_code_543309,9.442394582941818e-10
postal_code_670227,9.414348279834047e-10
postal_code_510706,9.403701656852076e-10
postal_code_650350,9.403589000592957e-10
postal_code_521113,9.352342305688131e-10
postal_code_530301,9.315065785471264e-10
postal_code_530635,9.30690615480345e-10
postal_code_640711,9.279876039919e-10
postal_code_650503,9.278421685197497e-10
postal_code_824176,9.262273907395266e-10
postal_code_760626,9.260123324731725e-10
block_570A,9.251394199386314e-10
postal_code_680423,9.246071387598804e-10
postal_code_470606,9.236413708421432e-10
postal_code_640913,9.234643462451657e-10
postal_code_560562,9.219726778152959e-10
postal_code_822162,9.172052046253202e-10
postal_code_640484,9.169217358803442e-10
postal_code_520354,9.157547976776599e-10
postal_code_642673,9.157432866658103e-10
postal_code_730508,9.153665855016964e-10
postal_code_544258,9.150060212500164e-10
postal_code_650420,9.134781968661547e-10
postal_code_527201,9.132445335132238e-10
postal_code_651439,9.102564886082293e-10
block_497A,9.051245293237695e-10
postal_code_600044,9.044770152513735e-10
postal_code_520301,9.013595847066989e-10
postal_code_760214,9.013474309060881e-10
block_634B,8.980891086738348e-10
postal_code_540154,8.972052182428251e-10
postal_code_760223,8.957378059466501e-10
postal_code_120730,8.954585308590429e-10
postal_code_650145,8.941889129881388e-10
postal_code_670232,8.93193340105236e-10
postal_code_540239,8.921887639599998e-10
postal_code_530625,8.908777142292343e-10
block_885,8.900610401448054e-10
postal_code_440016,8.89242476015578e-10
postal_code_521515,8.884326566204337e-10
postal_code_731754,8.869288848720813e-10
postal_code_640931,8.8626813835216e-10
block_949,8.857781756903064e-10
postal_code_560411,8.831964189405697e-10
postal_code_522605,8.800371783013146e-10
postal_code_682484,8.768083257764172e-10
postal_code_640933,8.767152621405375e-10
postal_code_641273,8.756821142854691e-10
postal_code_520465,8.745950279160823e-10
postal_code_730322,8.735404610608392e-10
postal_code_550237,8.730172850288992e-10
block_513B,8.691214369123425e-10
postal_code_520807,8.6884664413927e-10
postal_code_310120,8.678929048223084e-10
postal_code_560508,8.671591313114831e-10
postal_code_750415,8.655472947573727e-10
postal_code_760413,8.654093180918883e-10
postal_code_670146,8.639562471473112e-10
postal_code_730583,8.613636037444612e-10
block_376B,8.610288025332715e-10
postal_code_730540,8.58400892608645e-10
postal_code_682687,8.57791277157205e-10
postal_code_530646,8.576153439288726e-10
postal_code_151063,8.563245818618068e-10
postal_code_120457,8.56012711253805e-10
postal_code_520852,8.556502178525205e-10
postal_code_530015,8.541730068371598e-10
postal_code_530929,8.534717773924022e-10
postal_code_640422,8.531545128548358e-10
postal_code_760790,8.530839163456885e-10
postal_code_760425,8.518289968339676e-10
postal_code_542258,8.516890972183659e-10
postal_code_400347,8.508922577126858e-10
block_777,8.495330685580842e-10
postal_code_400414,8.4645412403271e-10
postal_code_510508,8.458816571027127e-10
postal_code_570306,8.428913644872567e-10
postal_code_733893,8.424265320678331e-10
postal_code_730371,8.423707319398033e-10
postal_code_640709,8.411291501407227e-10
postal_code_50538,8.390380629211878e-10
postal_code_520304,8.380158770669035e-10
postal_code_640907,8.371761658696038e-10
postal_code_530624,8.360905994451666e-10
postal_code_541204,8.360659625966453e-10
postal_code_460539,8.34116757331806e-10
postal_code_640945,8.328373617378839e-10
postal_code_680633,8.31117846472519e-10
postal_code_730031,8.299998407041548e-10
postal_code_560232,8.276191227888842e-10
postal_code_520805,8.261258796293741e-10
postal_code_670620,8.242697165906355e-10
postal_code_540248,8.232675860787252e-10
postal_code_760823,8.23236648646713e-10
postal_code_540151,8.222979807546419e-10
postal_code_100053,8.219420623508489e-10
postal_code_381112,8.218559539476594e-10
postal_code_732570,8.20569919581438e-10
postal_code_560412,8.201016640582901e-10
postal_code_400350,8.199060612680686e-10
postal_code_820298,8.195856422436935e-10
block_364A,8.176363863615317e-10
postal_code_683296,8.171818906687136e-10
postal_code_732625,8.16016263596088e-10
block_642A,8.124596687909711e-10
postal_code_680291,8.118472445552972e-10
postal_code_544265,8.082045821868062e-10
block_298C,8.071848541909321e-10
block_298A,8.066550223824707e-10
postal_code_530837,8.05382450643753e-10
postal_code_463188,8.041202539803038e-10
postal_code_760850,8.015497480429123e-10
postal_code_150122,8.005111375608594e-10
postal_code_730634,7.999869431198022e-10
postal_code_470122,7.995033526412026e-10
postal_code_530611,7.988085356837738e-10
postal_code_520160,7.984073601467595e-10
postal_code_652445,7.926063746113657e-10
postal_code_823195,7.890341662015251e-10
postal_code_730759,7.877244666319893e-10
block_117C,7.843447449901499e-10
postal_code_520841,7.840907635658289e-10
postal_code_670126,7.834258986988036e-10
block_992A,7.827531691048073e-10
block_426C,7.808075554480705e-10
postal_code_510412,7.80168295571011e-10
postal_code_760237,7.799932932349367e-10
postal_code_310069,7.793015149672148e-10
postal_code_822202,7.787254424517353e-10
postal_code_730545,7.780287151911239e-10
postal_code_670116,7.77853625377602e-10
postal_code_570176,7.757058577299621e-10
postal_code_670214,7.747047926580619e-10
postal_code_670102,7.739694004684052e-10
block_995B,7.735615044327966e-10
postal_code_823174,7.719697832373596e-10
postal_code_670217,7.713806726075466e-10
postal_code_120705,7.704293807286675e-10
postal_code_760123,7.687641432558453e-10
postal_code_510134,7.668342295209593e-10
postal_code_610332,7.649829824431793e-10
postal_code_520898,7.645411003738424e-10
block_462D,7.63922179539244e-10
postal_code_520924,7.638978253399431e-10
postal_code_470608,7.638005052974266e-10
postal_code_400320,7.634456231038961e-10
postal_code_570248,7.633777726781834e-10
postal_code_151047,7.629813165037074e-10
postal_code_730151,7.62900374843652e-10
postal_code_731764,7.619561298450174e-10
postal_code_670435,7.598821929176901e-10
postal_code_733691,7.591216499645601e-10
block_218A,7.590351238158794e-10
postal_code_821633,7.589261922476748e-10
postal_code_822109,7.575389454436071e-10
postal_code_650168,7.572503245793653e-10
postal_code_730130,7.572495935949443e-10
postal_code_670430,7.568548331803892e-10
postal_code_560439,7.558676091637524e-10
postal_code_680569,7.546041511149168e-10
postal_code_820186,7.490311734801055e-10
postal_code_510782,7.487539534900135e-10
postal_code_822103,7.478209657919235e-10
postal_code_650278,7.477905386562887e-10
postal_code_90010,7.47574568152914e-10
postal_code_520450,7.471616605622588e-10
postal_code_512530,7.443385845886242e-10
postal_code_460095,7.419505929150053e-10
postal_code_670216,7.413945719680289e-10
postal_code_640550,7.412093839499453e-10
postal_code_360003,7.408146483123797e-10
postal_code_310244,7.394582469215453e-10
postal_code_440079,7.384818647076535e-10
postal_code_640936,7.383522471435034e-10
postal_code_823171,7.379080729530895e-10
postal_code_670106,7.350604932663417e-10
postal_code_600332,7.345145504205977e-10
postal_code_160136,7.344208361001626e-10
block_788C,7.32478280132677e-10
postal_code_560311,7.293400552490842e-10
postal_code_550218,7.269062938563953e-10
block_863A,7.257543336024624e-10
postal_code_640440,7.246036057195697e-10
postal_code_791406,7.218920942348451e-10
postal_code_670524,7.199940991656645e-10
postal_code_822265,7.195671687451355e-10
postal_code_641990,7.180765830935605e-10
postal_code_570204,7.171273354464044e-10
block_29A,7.154949811816137e-10
postal_code_730796,7.148698906381373e-10
postal_code_610179,7.147619359063451e-10
postal_code_680767,7.124298533962573e-10
postal_code_731572,7.080234420689781e-10
postal_code_560405,7.04490802385639e-10
postal_code_640266,7.043453105994249e-10
postal_code_530116,7.030163808688639e-10
postal_code_530210,7.027823468520008e-10
postal_code_520215,7.016032771910321e-10
postal_code_510250,6.974868635443913e-10
postal_code_640446,6.972464246863085e-10
postal_code_760254,6.943605747529895e-10
postal_code_530618,6.932262506408702e-10
postal_code_640626,6.923989802750683e-10
postal_code_600206,6.923192511608178e-10
postal_code_460114,6.914245518838071e-10
postal_code_650335,6.891031988472801e-10
postal_code_530354,6.872485652889936e-10
block_589D,6.861596709287877e-10
postal_code_530650,6.856889545054787e-10
block_191A,6.844850441456991e-10
postal_code_680134,6.841993846500519e-10
postal_code_760153,6.834529235252685e-10
postal_code_510636,6.821721139354797e-10
postal_code_610362,6.804260356700774e-10
postal_code_650108,6.795624362205413e-10
postal_code_730791,6.787356934187528e-10
postal_code_381113,6.765109868600348e-10
postal_code_470135,6.763451870040475e-10
postal_code_650312,6.757387141266818e-10
postal_code_650311,6.754410185641712e-10
postal_code_640610,6.752418002424885e-10
postal_code_670431,6.747199114768218e-10
postal_code_670206,6.73803202144085e-10
postal_code_530945,6.732337676000521e-10
postal_code_680103,6.715919869989968e-10
postal_code_650364,6.707826150537396e-10
block_169A,6.705611825958401e-10
postal_code_730735,6.700809305523364e-10
postal_code_521232,6.693477843603528e-10
block_199C,6.677104213215834e-10
postal_code_761317,6.626844679965468e-10
postal_code_760236,6.573012250046594e-10
postal_code_530679,6.55599610830089e-10
postal_code_531008,6.552948901632367e-10
postal_code_682297,6.551442937995592e-10
postal_code_760645,6.526646154140535e-10
postal_code_680751,6.506342224343211e-10
postal_code_643990,6.502191275924641e-10
postal_code_514527,6.499730653648469e-10
postal_code_680435,6.499608425362992e-10
postal_code_320055,6.499467505955141e-10
postal_code_510268,6.469926410588682e-10
postal_code_520242,6.457096437416735e-10
postal_code_642268,6.445348711524073e-10
postal_code_680218,6.426903053598496e-10
postal_code_540238,6.379253686447251e-10
postal_code_540134,6.376698054154697e-10
postal_code_640645,6.321581507518246e-10
block_997A,6.320563297191044e-10
postal_code_540110,6.318910144542067e-10
postal_code_670251,6.307734459352372e-10
block_105D,6.306930771234567e-10
postal_code_560611,6.306479905053875e-10
postal_code_560230,6.291638834669313e-10
postal_code_430023,6.285213357430417e-10
postal_code_680769,6.273592574661365e-10
postal_code_520467,6.236928832114502e-10
postal_code_543207,6.224836215784766e-10
postal_code_821226,6.224587557365125e-10
postal_code_680567,6.215938360331379e-10
postal_code_520839,6.215903602387548e-10
postal_code_543264,6.196637935552029e-10
postal_code_680558,6.195335345342373e-10
postal_code_732683,6.194393719139892e-10
postal_code_560235,6.19233626306816e-10
postal_code_530689,6.158665416137022e-10
postal_code_680446,6.1491989257466e-10
postal_code_760225,6.133778500666039e-10
postal_code_544333,6.129511263733661e-10
postal_code_640839,6.085649194443865e-10
postal_code_520896,6.080625803447589e-10
postal_code_730350,6.07136298180144e-10
postal_code_560413,6.064719489051771e-10
postal_code_530247,6.057158638424923e-10
postal_code_791436,6.04236072984148e-10
postal_code_760275,6.036135361229545e-10
postal_code_734783,6.027592280231456e-10
postal_code_510774,6.019215425274801e-10
postal_code_570211,6.003486571253832e-10
block_698,5.990045133700458e-10
postal_code_080103,5.984707771826688e-10
postal_code_760206,5.980098471800099e-10
postal_code_791473,5.94250789703421e-10
postal_code_731502,5.937427487236014e-10
postal_code_650208,5.914805940671624e-10
postal_code_610363,5.895236522072725e-10
postal_code_650267,5.888470859832936e-10
block_995C,5.882494654084304e-10
postal_code_600053,5.866850197821081e-10
postal_code_310253,5.860555724072442e-10
postal_code_550549,5.858968835208181e-10
postal_code_600212,5.857381626209698e-10
postal_code_730213,5.851572833653215e-10
block_123A,5.847605142855073e-10
postal_code_510542,5.839997906069583e-10
postal_code_652448,5.833652218878633e-10
block_787B,5.831591686677225e-10
postal_code_640267,5.828983951939438e-10
block_105C,5.824422050074826e-10
postal_code_680566,5.822904891434738e-10
postal_code_520416,5.821675277408925e-10
block_353A,5.759685174811865e-10
block_632B,5.719779563423984e-10
block_785B,5.719130105845761e-10
postal_code_792455,5.711841718229691e-10
postal_code_520721,5.707510997568224e-10
block_278C,5.706940598668946e-10
postal_code_650179,5.70454306887215e-10
postal_code_681687,5.704217845472335e-10
postal_code_751509,5.701084334466968e-10
postal_code_560559,5.686016469526858e-10
postal_code_310083,5.685300970883769e-10
postal_code_460134,5.669746401070477e-10
postal_code_120710,5.659122406038178e-10
postal_code_530355,5.658049890676951e-10
postal_code_760246,5.653861997348422e-10
postal_code_612337,5.623729613014849e-10
postal_code_730817,5.598897174503111e-10
block_491G,5.587081158868321e-10
postal_code_510704,5.580269385020324e-10
postal_code_670403,5.578098230110934e-10
postal_code_730869,5.57141887350801e-10
postal_code_640944,5.562500977448665e-10
postal_code_730856,5.537762269295734e-10
postal_code_470134,5.466843154648663e-10
block_560A,5.451514631361232e-10
postal_code_731895,5.449601681461197e-10
postal_code_560639,5.44275208864941e-10
postal_code_360008,5.441624152245478e-10
postal_code_650136,5.417518435629223e-10
postal_code_730767,5.405262213625139e-10
postal_code_670432,5.400913272047209e-10
postal_code_510561,5.39332879045545e-10
postal_code_750409,5.385246870916886e-10
postal_code_510475,5.378041741018937e-10
postal_code_550504,5.373420221372875e-10
postal_code_350137,5.372854254546452e-10
postal_code_520426,5.348823828950524e-10
block_468D,5.324896923405363e-10
postal_code_822642,5.32164754811781e-10
postal_code_670407,5.295161941197506e-10
block_376C,5.29330032568345e-10
postal_code_760312,5.276740991217711e-10
postal_code_640734,5.27268598425854e-10
postal_code_750423,5.268910298448876e-10
postal_code_570263,5.243618784082058e-10
postal_code_120320,5.215484234129156e-10
postal_code_510216,5.201163638662973e-10
postal_code_520214,5.186526776447471e-10
postal_code_650359,5.185741200650949e-10
postal_code_730877,5.157559956077474e-10
postal_code_650504,5.134768203744129e-10
postal_code_520424,5.099360164086603e-10
postal_code_762506,5.080505422009082e-10
postal_code_650349,5.080444551437719e-10
postal_code_543123,5.075171667989526e-10
postal_code_510419,5.049119217279172e-10
postal_code_530545,5.026536244750549e-10
postal_code_400312,5.010822414427637e-10
postal_code_570147,5.002579940876944e-10
block_764A,4.998627825754392e-10
postal_code_670277,4.981855237091441e-10
postal_code_550220,4.965827313703376e-10
postal_code_730162,4.955129628349301e-10
postal_code_820192,4.942173402497978e-10
postal_code_730853,4.931730870932301e-10
postal_code_370052,4.930683608213697e-10
postal_code_680706,4.910452399863551e-10
postal_code_751591,4.889795792523868e-10
block_896B,4.883333584700319e-10
postal_code_640443,4.880568176047945e-10
postal_code_521106,4.854306938599585e-10
block_896C,4.843032617954874e-10
block_682,4.841244997084349e-10
postal_code_570206,4.833068479335556e-10
block_637B,4.818685123901787e-10
postal_code_560122,4.818170405713862e-10
postal_code_470104,4.801182535046855e-10
postal_code_161019,4.80043854562996e-10
postal_code_460208,4.782406821593732e-10
postal_code_820191,4.766371065819436e-10
postal_code_640743,4.750801608209066e-10
postal_code_760273,4.748300843427808e-10
postal_code_530671,4.748231981666375e-10
postal_code_763506,4.748108408315503e-10
postal_code_733887,4.732229741491926e-10
postal_code_760632,4.688523640004145e-10
postal_code_510254,4.687082081214937e-10
postal_code_650541,4.659201866331806e-10
postal_code_650353,4.6501531432678575e-10
postal_code_760758,4.631990413195768e-10
block_123C,4.6197140641296103e-10
postal_code_640819,4.5916413961753596e-10
postal_code_510182,4.580748911261073e-10
postal_code_520213,4.5794656283242656e-10
postal_code_536995,4.5784146425874097e-10
postal_code_640825,4.5663680522727214e-10
postal_code_640488,4.5468795061142583e-10
postal_code_510747,4.517651314093336e-10
postal_code_510479,4.5063943502266803e-10
postal_code_670439,4.489555196517806e-10
postal_code_560414,4.4775773573767544e-10
postal_code_520849,4.473670971574128e-10
postal_code_680528,4.471685475210199e-10
postal_code_822102,4.447545042749928e-10
postal_code_680285,4.4396786643270993e-10
postal_code_510105,4.41906710337235e-10
postal_code_510614,4.404236875653298e-10
postal_code_520312,4.390127765028413e-10
postal_code_650368,4.387624025512009e-10
postal_code_543228,4.383324945728856e-10
postal_code_640950,4.3810057364104937e-10
block_230B,4.350344946703386e-10
street_name_TAMPINES NTH DR 1,4.3405631365292497e-10
postal_code_542303,4.320179446323096e-10
postal_code_550135,4.314272316927036e-10
postal_code_530830,4.3113773186712903e-10
postal_code_680217,4.308650606069336e-10
postal_code_650161,4.3064343816352586e-10
postal_code_821105,4.2983510149307303e-10
postal_code_730532,4.2946268916951307e-10
block_650C,4.284863097483002e-10
block_492D,4.280610142623916e-10
postal_code_530571,4.2770815514338624e-10
block_511C,4.26643337018123e-10
postal_code_550151,4.263633518612792e-10
remaining_lease_42 years 04 months,4.2325936839344835e-10
postal_code_400321,4.2125322375270574e-10
postal_code_470701,4.2084941078437077e-10
postal_code_530575,4.2083253892302374e-10
postal_code_760215,4.1843799853739665e-10
postal_code_650152,4.158273894572434e-10
postal_code_530922,4.149755118376258e-10
postal_code_162002,4.14664808791532e-10
postal_code_520812,4.145417337648126e-10
postal_code_763513,4.1326359236783386e-10
postal_code_821231,4.128835070917261e-10
postal_code_532364,4.1133813902996683e-10
postal_code_190017,4.1086772364787764e-10
postal_code_650206,4.0912545526960927e-10
postal_code_380050,4.08919424075826e-10
postal_code_530682,4.066476505434771e-10
postal_code_731183,4.0417206803464676e-10
postal_code_090032,4.025407828980567e-10
postal_code_730876,4.0200336610716285e-10
block_160B,4.0177468858805957e-10
postal_code_460507,3.9962116890115875e-10
postal_code_680004,3.990648976742004e-10
postal_code_760729,3.979009937267005e-10
postal_code_730212,3.972313392331075e-10
postal_code_541116,3.972234964074276e-10
postal_code_532980,3.969863029192365e-10
block_652A,3.9663696546962953e-10
block_589A,3.958893279446395e-10
postal_code_644987,3.9486710096997355e-10
postal_code_654450,3.9454950088817096e-10
postal_code_460069,3.9292410092106167e-10
postal_code_520433,3.91216897984396e-10
postal_code_760245,3.91066539379866e-10
postal_code_640462,3.8994311021641144e-10
postal_code_163020,3.894614632047831e-10
postal_code_550154,3.8805488067384686e-10
postal_code_520109,3.8759069110181505e-10
postal_code_320016,3.873484555539682e-10
postal_code_550253,3.8715464087633566e-10
postal_code_530435,3.859165058633077e-10
postal_code_510442,3.8551889325576934e-10
postal_code_520282,3.8522424685814495e-10
postal_code_640191,3.850978175127e-10
postal_code_791405,3.849115858166411e-10
postal_code_510109,3.8293472023064145e-10
remaining_lease_42 years 03 months,3.81039696205866e-10
postal_code_640212,3.807525898473384e-10
postal_code_821204,3.8016802622961994e-10
postal_code_760269,3.7936303923639206e-10
postal_code_542117,3.779019459506351e-10
postal_code_640928,3.765366040753328e-10
postal_code_822128,3.733694352346535e-10
postal_code_510207,3.733625205856479e-10
postal_code_760343,3.7316472391856143e-10
postal_code_640521,3.725770769596761e-10
postal_code_760402,3.720862466696177e-10
postal_code_730741,3.693648812350904e-10
postal_code_510252,3.6883252442890586e-10
postal_code_640727,3.6822217465633263e-10
postal_code_822636,3.681223482194997e-10
postal_code_760141,3.674009949795049e-10
postal_code_531985,3.670382393044059e-10
postal_code_410638,3.6594148612704235e-10
postal_code_520927,3.640579506807619e-10
postal_code_542297,3.638570710034391e-10
postal_code_680516,3.630392839534882e-10
postal_code_470143,3.6299620825671077e-10
postal_code_752507,3.627657079926685e-10
postal_code_510186,3.6138672473668517e-10
postal_code_683683,3.6041600369834427e-10
postal_code_822173,3.5745169711975056e-10
postal_code_510470,3.5693728435749554e-10
postal_code_140111,3.543596300303185e-10
postal_code_080006,3.5401406433950555e-10
postal_code_510211,3.524319500070324e-10
postal_code_510756,3.522337862328253e-10
postal_code_510181,3.5099574677992936e-10
block_186D,3.509082334583643e-10
postal_code_520230,3.50658797880807e-10
block_363B,3.5053048046396545e-10
block_196D,3.4954228092270476e-10
postal_code_670226,3.495119912877252e-10
postal_code_730657,3.4901297672286066e-10
postal_code_640739,3.489908086427699e-10
postal_code_090034,3.481056602528938e-10
postal_code_730804,3.4332985475303356e-10
postal_code_640502,3.4290212546225327e-10
postal_code_530322,3.4161473922477687e-10
postal_code_550107,3.4031392134818805e-10
postal_code_752362,3.39704006395613e-10
block_948,3.3889346131274247e-10
postal_code_541191,3.3766763561589004e-10
postal_code_530656,3.36153153614943e-10
postal_code_460088,3.345138624064351e-10
postal_code_510423,3.332526005310017e-10
postal_code_760619,3.3216836061739984e-10
postal_code_824199,3.300029853296065e-10
block_962,3.2850739016279953e-10
postal_code_520382,3.271697098056408e-10
postal_code_753503,3.2567186402578205e-10
postal_code_120345,3.245264222255043e-10
block_686,3.241812072204966e-10
postal_code_820645,3.234012681407935e-10
postal_code_550105,3.20780038914328e-10
block_195C,3.207339395528252e-10
postal_code_470112,3.193481445113442e-10
postal_code_140102,3.1837099890398695e-10
postal_code_530543,3.180624185291908e-10
block_953,3.1714764409916877e-10
postal_code_670223,3.160006289477863e-10
postal_code_730810,3.158362572722748e-10
postal_code_650275,3.157539728534844e-10
block_14B,3.1570141584384706e-10
postal_code_760604,3.133954486511598e-10
postal_code_670449,3.120186417228392e-10
block_230J,3.1166290083378604e-10
within_2km_supermarket,3.116520495254528e-10
postal_code_570180,3.115797708571885e-10
postal_code_162008,3.1095321440546486e-10
postal_code_763502,3.0996499446358563e-10
postal_code_520202,3.043771087236869e-10
postal_code_732180,3.041263590573435e-10
postal_code_550514,3.0392895190295535e-10
postal_code_600035,3.026303664247698e-10
postal_code_760622,3.0081836139629575e-10
postal_code_520352,2.9880374562407456e-10
postal_code_530542,2.9808105658652323e-10
postal_code_732890,2.97169405371081e-10
postal_code_640919,2.969110619286214e-10
postal_code_650323,2.95221914187171e-10
postal_code_081008,2.9513581632746766e-10
postal_code_460065,2.914772353796153e-10
postal_code_761501,2.9105301589129386e-10
postal_code_760238,2.8781770784947333e-10
block_496B,2.870616564649281e-10
postal_code_730629,2.8703086036872997e-10
postal_code_090027,2.838454318020431e-10
postal_code_670249,2.8317020152527196e-10
postal_code_640517,2.8199844207838723e-10
postal_code_736690,2.8166281280001924e-10
postal_code_360002,2.781633493817853e-10
block_699C,2.7791601316283847e-10
postal_code_120410,2.7778166569258067e-10
block_891B,2.768198209014263e-10
postal_code_560554,2.748992211641221e-10
postal_code_730708,2.737569083582913e-10
postal_code_670521,2.7305779841565993e-10
postal_code_670401,2.704469257245988e-10
postal_code_680462,2.7041489824759596e-10
postal_code_730645,2.7007767408100197e-10
postal_code_760309,2.693284224645997e-10
postal_code_680680,2.6924562815421067e-10
postal_code_400342,2.642443956992366e-10
postal_code_680405,2.640323413176595e-10
postal_code_613175,2.6393912054334173e-10
postal_code_431014,2.628385600650564e-10
postal_code_730034,2.626568509546689e-10
postal_code_650254,2.6075053891427854e-10
postal_code_560475,2.605675635963812e-10
postal_code_760171,2.601905176608001e-10
postal_code_823128,2.5979105164911035e-10
postal_code_510447,2.583043011248027e-10
postal_code_520899,2.5675946697877794e-10
postal_code_540104,2.564168281059686e-10
postal_code_90015,2.55459800523615e-10
postal_code_680514,2.5533211232098135e-10
postal_code_470123,2.541262745450767e-10
postal_code_470632,2.529706363215922e-10
postal_code_821676,2.5250552135577507e-10
postal_code_510450,2.5205051964659434e-10
block_506C,2.518312781397921e-10
postal_code_530401,2.5102045941459886e-10
postal_code_824105,2.4989141464562745e-10
postal_code_560103,2.485719619476373e-10
postal_code_530696,2.474349743141989e-10
postal_code_510474,2.4409125004948377e-10
postal_code_760103,2.4368919154551064e-10
block_508C,2.4313859948867615e-10
postal_code_541123,2.424699103230743e-10
postal_code_760235,2.4124051379795753e-10
block_894D,2.40935665500642e-10
postal_code_640920,2.4063720180747845e-10
postal_code_680531,2.4002033843719886e-10
postal_code_670481,2.382930971637199e-10
postal_code_822637,2.375690383659043e-10
postal_code_670209,2.363020234225715e-10
postal_code_520136,2.340237268073383e-10
postal_code_550411,2.3384883984673845e-10
postal_code_730824,2.3313030717622334e-10
postal_code_140092,2.3200355764039132e-10
postal_code_760780,2.3040122115365405e-10
postal_code_550517,2.2965497612765016e-10
postal_code_410671,2.290049508888051e-10
postal_code_470129,2.2870625536963152e-10
postal_code_270042,2.284196165435132e-10
postal_code_760221,2.2827473729484565e-10
postal_code_640843,2.280257507806662e-10
postal_code_730310,2.2741678317993837e-10
postal_code_680616,2.2593072594141928e-10
postal_code_730339,2.2495100589103672e-10
postal_code_520832,2.2231113024199905e-10
postal_code_822633,2.212500014746472e-10
postal_code_640613,2.206459417414575e-10
postal_code_730351,2.2045425682104717e-10
postal_code_670425,2.2042123954755926e-10
postal_code_520355,2.173707503151618e-10
postal_code_140147,2.1716482348005791e-10
postal_code_680102,2.1673029292296657e-10
postal_code_670252,2.150655505190372e-10
postal_code_520825,2.1279537323351204e-10
postal_code_603288,2.1193639347409192e-10
postal_code_644275,2.111292886608074e-10
postal_code_180010,2.0991060987438322e-10
postal_code_650182,2.0920960007565326e-10
postal_code_640735,2.0905965901430406e-10
postal_code_730369,2.08545602406318e-10
postal_code_600406,2.0791848973482602e-10
postal_code_510773,2.076667758518725e-10
postal_code_680548,2.054503349840417e-10
postal_code_761507,2.0497347781854754e-10
postal_code_510755,2.0474929682887263e-10
postal_code_750414,2.0094372824199832e-10
postal_code_730653,2.004918467501263e-10
block_978C,1.9978579367890312e-10
postal_code_730746,1.996984647983983e-10
postal_code_510127,1.979266221621248e-10
postal_code_730721,1.9743344148071674e-10
postal_code_640725,1.971048708425286e-10
postal_code_520208,1.9504979828376903e-10
block_779,1.946654257992047e-10
postal_code_600051,1.9219178128745128e-10
postal_code_730644,1.9133308549205295e-10
postal_code_823659,1.8993671102676678e-10
postal_code_541227,1.894864052160504e-10
postal_code_522493,1.8780186656588516e-10
postal_code_650213,1.8521518578896594e-10
postal_code_510116,1.8489174169847608e-10
postal_code_730602,1.8483679238419263e-10
block_222A,1.839235046846105e-10
postal_code_640715,1.831774481864083e-10
postal_code_390043,1.8220628531898336e-10
block_92A,1.810260567326126e-10
postal_code_680459,1.8065634704453695e-10
block_432D,1.8007048267334424e-10
postal_code_540115,1.7669832439980096e-10
postal_code_520145,1.76546333488659e-10
postal_code_520830,1.759451606749336e-10
postal_code_460057,1.7498443657166276e-10
block_498F,1.7497405818510926e-10
postal_code_640601,1.735749272806122e-10
block_984C,1.7259545806619738e-10
postal_code_543192,1.7258771955994014e-10
block_304A,1.7232199901985774e-10
postal_code_760811,1.721882949302337e-10
postal_code_460518,1.715095380338453e-10
postal_code_510778,1.7132004730412825e-10
postal_code_520211,1.7117060521786476e-10
postal_code_760150,1.7099302793233152e-10
postal_code_520804,1.7026553397604743e-10
postal_code_610360,1.7015951596420607e-10
postal_code_652291,1.69005174414228e-10
postal_code_530537,1.6823256336244514e-10
postal_code_530632,1.6777950228455434e-10
postal_code_760730,1.6774210258788612e-10
postal_code_510424,1.671920615547925e-10
block_184B,1.6652275216571617e-10
postal_code_650389,1.6608597161597814e-10
postal_code_510184,1.6526618873144613e-10
postal_code_540127,1.6520584386748913e-10
postal_code_530169,1.6364391772905158e-10
postal_code_670248,1.6318902465019062e-10
postal_code_640602,1.620570149065213e-10
postal_code_541124,1.619884770679676e-10
block_364B,1.6050897312857664e-10
postal_code_760145,1.6050063809526056e-10
postal_code_550512,1.6011496007662717e-10
nearest_mall_name_People’s Park Complex,1.5996928438787483e-10
